team_name,week,player_name,player_position,player_team,lineup_position,fantasy_points,player_key
FreshPrinceOfHelaire,14,Keenan Allen,WR,LAC,WR,20.2,399.p.26699
FreshPrinceOfHelaire,14,Terry McLaurin,WR,Was,WR,4.4,399.p.31908
FreshPrinceOfHelaire,14,Miles Sanders,RB,Phi,RB,29.6,399.p.31885
FreshPrinceOfHelaire,14,Austin Ekeler,RB,LAC,RB,23.6,399.p.30423
FreshPrinceOfHelaire,14,Dawson Knox,TE,Buf,TE,5.4,399.p.31928
FreshPrinceOfHelaire,14,Tee Higgins,WR,Cin,W/R/T,9.9,399.p.32703
FreshPrinceOfHelaire,14,Chase Claypool,WR,Pit,W/R/T,4.5,399.p.32719
FreshPrinceOfHelaire,14,Jacob Hollister,TE,Sea,BN,3.0,399.p.30661
FreshPrinceOfHelaire,14,Duke Johnson,RB,Hou,BN,7.9,399.p.28465
FreshPrinceOfHelaire,14,Clyde Edwards-Helaire,RB,KC,BN,14.1,399.p.32702
FreshPrinceOfHelaire,14,Lamar Jackson,QB,Bal,BN,35.92,399.p.31002
FreshPrinceOfHelaire,14,Ronald Jones II,RB,TB,BN,15.4,399.p.31008
FreshPrinceOfHelaire,14,Darrell Henderson Jr.,RB,LAR,BN,0.5,399.p.31902
FreshPrinceOfHelaire,14,Taysom Hill,QB,NO,BN,21.94,399.p.30614
FreshPrinceOfHelaire,14,Jalen Hurts,QB,Phi,BN,20.28,399.p.32723
FreshPrinceOfHelaire,14,Younghoe Koo,K,Atl,K,6.0,399.p.30426
FreshPrinceOfHelaire,14,New England,DEF,NE,DEF,4.0,399.p.100017
Khari's Blasingame,14,Deshaun Watson,QB,Hou,QB,17.56,399.p.30125
Khari's Blasingame,14,A.J. Brown,WR,Ten,WR,24.2,399.p.31883
Khari's Blasingame,14,Calvin Ridley,WR,Atl,WR,26.4,399.p.30996
Khari's Blasingame,14,Dalvin Cook,RB,Min,RB,19.0,399.p.30154
Khari's Blasingame,14,Cam Akers,RB,LAR,RB,21.4,399.p.32722
Khari's Blasingame,14,Hayden Hurst,TE,Atl,TE,1.7,399.p.30995
Khari's Blasingame,14,Robby Anderson,WR,Car,W/R/T,17.7,399.p.29785
Khari's Blasingame,14,Josh Jacobs,RB,LV,W/R/T,10.4,399.p.31856
Khari's Blasingame,14,Deebo Samuel,WR,SF,BN,0.9,399.p.31868
Khari's Blasingame,14,Austin Hooper,TE,Cle,BN,0.0,399.p.29315
Khari's Blasingame,14,Darius Slayton,WR,NYG,BN,6.1,399.p.32003
Khari's Blasingame,14,Devontae Booker,RB,LV,BN,4.9,399.p.29370
Khari's Blasingame,14,Will Fuller V,WR,Hou,BN,0.0,399.p.29255
Khari's Blasingame,14,Antonio Brown,WR,TB,BN,9.9,399.p.24171
Khari's Blasingame,14,Tua Tagovailoa,QB,Mia,BN,30.04,399.p.32675
Khari's Blasingame,14,Laviska Shenault Jr.,WR,Jax,BN,11.1,399.p.32712
Khari's Blasingame,14,Rodrigo Blankenship,K,Ind,K,14.0,399.p.33211
Khari's Blasingame,14,Seattle,DEF,Sea,DEF,12.0,399.p.100026
Quaranteam,14,Josh Allen,QB,Buf,QB,21.32,399.p.30977
Quaranteam,14,Davante Adams,WR,GB,WR,24.5,399.p.27581
Quaranteam,14,Diontae Johnson,WR,Pit,WR,8.0,399.p.31898
Quaranteam,14,Alvin Kamara,RB,NO,RB,22.4,399.p.30180
Quaranteam,14,Kenyan Drake,RB,Ari,RB,16.0,399.p.29307
Quaranteam,14,Hunter Henry,TE,LAC,TE,10.1,399.p.29269
Quaranteam,14,Allen Robinson II,WR,Chi,W/R/T,27.3,399.p.27589
Quaranteam,14,Melvin Gordon III,RB,Den,W/R/T,12.1,399.p.28403
Quaranteam,14,Kareem Hunt,RB,Cle,BN,29.0,399.p.30199
Quaranteam,14,Sterling Shepard,WR,NYG,BN,6.5,399.p.29274
Quaranteam,14,Ben Roethlisberger,QB,Pit,BN,17.48,399.p.6770
Quaranteam,14,Tim Patrick,WR,Den,BN,12.6,399.p.30511
Quaranteam,14,Jerick McKinnon,RB,SF,BN,0.0,399.p.27624
Quaranteam,14,John Brown,WR,Buf,BN,0.0,399.p.27619
Quaranteam,14,Curtis Samuel,WR,Car,BN,16.0,399.p.30153
Quaranteam,14,Justin Tucker,K,Bal,K,9.0,399.p.26534
Quaranteam,14,Baltimore,DEF,Bal,DEF,0.0,399.p.100033
Quaranteam,14,Pittsburgh,DEF,Pit,BN,6.0,399.p.100023
