team_name,week,player_name,player_position,player_team,lineup_position,fantasy_points,player_key
Birds Like I'm Julio,9,Gus Edwards,RB,Bal,BN,9.4,399.p.31424
Birds Like I'm Julio,9,George Kittle,TE,SF,BN,0.0,399.p.30259
Birds Like I'm Julio,9,Mark Ingram II,RB,Bal,BN,0.0,399.p.24815
Birds Like I'm Julio,9,Frank Gore,RB,NYJ,BN,7.9,399.p.7241
Birds Like I'm Julio,9,Jimmy Garoppolo,QB,SF,BN,0.0,399.p.27590
Birds Like I'm Julio,9,Greg Ward,WR,Phi,BN,0.0,399.p.30715
Birds Like I'm Julio,9,Greg Zuerlein,K,Dal,K,15.0,399.p.25881
Birds Like I'm Julio,9,Pittsburgh,DEF,Pit,DEF,7.0,399.p.100023
DJeango,9,Teddy Bridgewater,QB,Car,QB,30.3,399.p.27560
DJeango,9,DJ Moore,WR,Car,WR,3.8,399.p.30994
DJeango,9,Chris Godwin,WR,TB,WR,7.1,399.p.30197
DJeango,9,Christian McCaffrey,RB,Car,RB,37.1,399.p.30121
DJeango,9,David Montgomery,RB,Chi,RB,5.2,399.p.31905
DJeango,9,Travis Kelce,TE,KC,TE,25.9,399.p.26686
DJeango,9,Antonio Gibson,RB,Was,W/R/T,12.5,399.p.32736
DJeango,9,Jamison Crowder,WR,NYJ,W/R/T,10.6,399.p.28493
DJeango,9,Matthew Stafford,QB,Det,BN,11.44,399.p.9265
DJeango,9,Mike Gesicki,TE,Mia,BN,7.2,399.p.31012
DJeango,9,Robert Woods,WR,LAR,BN,0.0,399.p.26664
DJeango,9,Raheem Mostert,RB,SF,BN,0.0,399.p.28654
DJeango,9,Sammy Watkins,WR,KC,BN,0.0,399.p.27532
DJeango,9,Randall Cobb,WR,Hou,BN,5.1,399.p.24851
DJeango,9,Jalen Reagor,WR,Phi,BN,0.0,399.p.32691
DJeango,9,Mecole Hardman,WR,KC,BN,7.8,399.p.31888
DJeango,9,Daniel Carlson,K,LV,K,7.0,399.p.31137
DJeango,9,Washington,DEF,Was,DEF,5.0,399.p.100028
Eli Man Penguin Boy,9,Aaron Rodgers,QB,GB,QB,32.9,399.p.7200
Eli Man Penguin Boy,9,Tyreek Hill,WR,KC,WR,33.1,399.p.29399
Eli Man Penguin Boy,9,Michael Thomas,WR,NO,WR,10.1,399.p.29281
Eli Man Penguin Boy,9,Aaron Jones,RB,GB,RB,12.9,399.p.30295
Eli Man Penguin Boy,9,DeeJay Dallas,RB,Sea,RB,11.9,399.p.32814
Eli Man Penguin Boy,9,Logan Thomas,TE,Was,TE,5.8,399.p.27648
Eli Man Penguin Boy,9,DJ Chark Jr.,WR,Jax,W/R/T,27.6,399.p.31031
Eli Man Penguin Boy,9,Damien Harris,RB,NE,W/R/T,7.1,399.p.31919
Eli Man Penguin Boy,9,Le'Veon Bell,RB,KC,BN,1.3,399.p.26671
Eli Man Penguin Boy,9,D'Andre Swift,RB,Det,BN,12.7,399.p.32705
Eli Man Penguin Boy,9,Chris Carson,RB,Sea,BN,0.0,399.p.30362
Eli Man Penguin Boy,9,Jarvis Landry,WR,Cle,BN,0.0,399.p.27591
Eli Man Penguin Boy,9,Mike Davis,RB,Car,BN,8.7,399.p.28514
Eli Man Penguin Boy,9,Dallas Goedert,TE,Phi,BN,0.0,399.p.31019
Eli Man Penguin Boy,9,Zach Ertz,TE,Phi,BN,0.0,399.p.26658
Eli Man Penguin Boy,9,Drew Brees,QB,NO,BN,26.68,399.p.5479
Eli Man Penguin Boy,9,Matt Prater,K,Det,K,9.0,399.p.8565
Eli Man Penguin Boy,9,Miami,DEF,Mia,DEF,8.0,399.p.100015
Obi 'Quon Kenobi,9,Russell Wilson,QB,Sea,QB,26.1,399.p.25785
Obi 'Quon Kenobi,9,DK Metcalf,WR,Sea,WR,23.8,399.p.31896
Obi 'Quon Kenobi,9,DeAndre Hopkins,WR,Ari,WR,6.0,399.p.26650
Obi 'Quon Kenobi,9,Devin Singletary,RB,Buf,RB,6.4,399.p.31906
Obi 'Quon Kenobi,9,J.K. Dobbins,RB,Bal,RB,5.5,399.p.32725
Obi 'Quon Kenobi,9,Mark Andrews,TE,Bal,TE,5.2,399.p.31056
Obi 'Quon Kenobi,9,T.J. Hockenson,TE,Det,W/R/T,14.9,399.p.31840
Obi 'Quon Kenobi,9,Marvin Jones Jr.,WR,Det,W/R/T,13.3,399.p.25876
Obi 'Quon Kenobi,9,Emmanuel Sanders,WR,NO,BN,13.8,399.p.24057
Obi 'Quon Kenobi,9,Giovani Bernard,RB,Cin,BN,0.0,399.p.26660
Obi 'Quon Kenobi,9,Travis Fulgham,WR,Phi,BN,0.0,399.p.32016
Obi 'Quon Kenobi,9,CeeDee Lamb,WR,Dal,BN,15.1,399.p.32687
Obi 'Quon Kenobi,9,Joe Mixon,RB,Cin,BN,0.0,399.p.30161
Obi 'Quon Kenobi,9,Allen Lazard,WR,GB,BN,0.0,399.p.31268
Obi 'Quon Kenobi,9,Wil Lutz,K,NO,K,8.0,399.p.29754
Obi 'Quon Kenobi,9,Indianapolis,DEF,Ind,DEF,5.0,399.p.100011
Obi 'Quon Kenobi,9,San Francisco,DEF,SF,BN,0.0,399.p.100025
FreshPrinceOfHelaire,9,Lamar Jackson,QB,Bal,QB,18.6,399.p.31002
FreshPrinceOfHelaire,9,Keenan Allen,WR,LAC,WR,25.3,399.p.26699
FreshPrinceOfHelaire,9,Terry McLaurin,WR,Was,WR,24.5,399.p.31908
FreshPrinceOfHelaire,9,Clyde Edwards-Helaire,RB,KC,RB,12.4,399.p.32702
FreshPrinceOfHelaire,9,Justin Jackson,RB,LAC,RB,0.0,399.p.31221
FreshPrinceOfHelaire,9,Tyler Kroft,TE,Buf,TE,7.1,399.p.28473
FreshPrinceOfHelaire,9,Chase Claypool,WR,Pit,W/R/T,15.3,399.p.32719
FreshPrinceOfHelaire,9,Michael Gallup,WR,Dal,W/R/T,6.6,399.p.31051
FreshPrinceOfHelaire,9,Ryan Tannehill,QB,Ten,BN,16.62,399.p.25718
FreshPrinceOfHelaire,9,Ronald Jones II,RB,TB,BN,4.8,399.p.31008
FreshPrinceOfHelaire,9,Miles Sanders,RB,Phi,BN,0.0,399.p.31885
FreshPrinceOfHelaire,9,Darrell Henderson Jr.,RB,LAR,BN,0.0,399.p.31902
FreshPrinceOfHelaire,9,Tee Higgins,WR,Cin,BN,0.0,399.p.32703
FreshPrinceOfHelaire,9,Austin Ekeler,RB,LAC,BN,0.0,399.p.30423
FreshPrinceOfHelaire,9,Henry Ruggs III,WR,LV,BN,1.0,399.p.32682
FreshPrinceOfHelaire,9,Younghoe Koo,K,Atl,K,12.0,399.p.30426
FreshPrinceOfHelaire,9,New England,DEF,NE,DEF,3.0,399.p.100017
Khari's Blasingame,9,Deshaun Watson,QB,Hou,QB,26.24,399.p.30125
Khari's Blasingame,9,A.J. Brown,WR,Ten,WR,20.1,399.p.31883
Khari's Blasingame,9,Robby Anderson,WR,Car,WR,15.3,399.p.29785
Khari's Blasingame,9,Josh Jacobs,RB,LV,RB,13.8,399.p.31856
Khari's Blasingame,9,Dalvin Cook,RB,Min,RB,39.2,399.p.30154
Khari's Blasingame,9,Hayden Hurst,TE,Atl,TE,13.2,399.p.30995
Khari's Blasingame,9,Will Fuller V,WR,Hou,W/R/T,21.0,399.p.29255
Khari's Blasingame,9,Antonio Brown,WR,TB,W/R/T,6.1,399.p.24171
Khari's Blasingame,9,Darius Slayton,WR,NYG,BN,1.8,399.p.32003
Khari's Blasingame,9,Calvin Ridley,WR,Atl,BN,0.0,399.p.30996
Khari's Blasingame,9,Derek Carr,QB,LV,BN,16.0,399.p.27564
Khari's Blasingame,9,Jamaal Williams,RB,GB,BN,0.0,399.p.30247
Khari's Blasingame,9,Deebo Samuel,WR,SF,BN,0.0,399.p.31868
Khari's Blasingame,9,Tua Tagovailoa,QB,Mia,BN,23.42,399.p.32675
Khari's Blasingame,9,Ka'imi Fairbairn,K,Hou,K,11.0,399.p.29792
Khari's Blasingame,9,Rodrigo Blankenship,K,Ind,BN,5.0,399.p.33211
Khari's Blasingame,9,Arizona,DEF,Ari,DEF,2.0,399.p.100022
Khari's Blasingame,9,Seattle,DEF,Sea,BN,3.0,399.p.100026
Quaranteam,9,Josh Allen,QB,Buf,QB,39.0,399.p.30977
Quaranteam,9,Davante Adams,WR,GB,WR,33.3,399.p.27581
Quaranteam,9,Diontae Johnson,WR,Pit,WR,14.1,399.p.31898
Quaranteam,9,Alvin Kamara,RB,NO,RB,15.9,399.p.30180
Quaranteam,9,Melvin Gordon III,RB,Den,RB,3.7,399.p.28403
Quaranteam,9,Hunter Henry,TE,LAC,TE,7.3,399.p.29269
Quaranteam,9,Allen Robinson II,WR,Chi,W/R/T,15.1,399.p.27589
Quaranteam,9,Sterling Shepard,WR,NYG,W/R/T,11.7,399.p.29274
Quaranteam,9,Jerick McKinnon,RB,SF,BN,15.8,399.p.27624
Quaranteam,9,Kareem Hunt,RB,Cle,BN,0.0,399.p.30199
Quaranteam,9,Boston Scott,RB,Phi,BN,0.0,399.p.31171
Quaranteam,9,Rashard Higgins,WR,Cle,BN,0.0,399.p.29406
Quaranteam,9,Kenyan Drake,RB,Ari,BN,0.0,399.p.29307
Quaranteam,9,Robert Tonyan,TE,GB,BN,1.5,399.p.30777
Quaranteam,9,Ben Roethlisberger,QB,Pit,BN,28.04,399.p.6770
Quaranteam,9,Justin Tucker,K,Bal,K,7.0,399.p.26534
Quaranteam,9,Baltimore,DEF,Bal,DEF,14.0,399.p.100033
Quaranteam,9,Philadelphia,DEF,Phi,BN,0.0,399.p.100021
