team_name,week,player_name,player_position,player_team,lineup_position,fantasy_points,player_key
DJeango,1,Sammy Watkins,WR,KC,BN,21.5,399.p.27532
DJeango,1,Matt Prater,K,Det,K,12,399.p.8565
DJeango,1,Buffalo,DEF,Buf,DEF,8,399.p.100002
Eli Man Penguin Boy,1,Drew Brees,QB,NO,QB,16.4,399.p.5479
Eli Man Penguin Boy,1,Michael Thomas,WR,NO,WR,4.7,399.p.29281
Eli Man Penguin Boy,1,Tyreek Hill,WR,KC,WR,15.6,399.p.29399
Eli Man Penguin Boy,1,Aaron Jones,RB,GB,RB,17.6,399.p.30295
Eli Man Penguin Boy,1,Chris Carson,RB,Sea,RB,24.6,399.p.30362
Eli Man Penguin Boy,1,Zach Ertz,TE,Phi,TE,10.8,399.p.26658
Eli Man Penguin Boy,1,Le'Veon Bell,RB,NYJ,W/R/T,6.6,399.p.26671
Eli Man Penguin Boy,1,DJ Chark Jr.,WR,Jax,W/R/T,11.5,399.p.31031
Eli Man Penguin Boy,1,Aaron Rodgers,QB,GB,BN,34.76,399.p.7200
Eli Man Penguin Boy,1,D'Andre Swift,RB,Det,BN,11.3,399.p.32705
Eli Man Penguin Boy,1,Jarvis Landry,WR,Cle,BN,11.1,399.p.27591
Eli Man Penguin Boy,1,James White,RB,NE,BN,8.2,399.p.27658
Eli Man Penguin Boy,1,Emmanuel Sanders,WR,NO,BN,10.5,399.p.24057
Eli Man Penguin Boy,1,Deebo Samuel,WR,SF,BN,0,399.p.31868
Eli Man Penguin Boy,1,Golden Tate,WR,NYG,BN,0,399.p.24035
Eli Man Penguin Boy,1,Adrian Peterson,RB,Det,BN,14.4,399.p.8261
Eli Man Penguin Boy,1,Zane Gonzalez,K,Ari,K,8,399.p.30337
Eli Man Penguin Boy,1,Los Angeles,DEF,LAR,DEF,4,399.p.100014
Obi 'Quon Kenobi,1,Russell Wilson,QB,Sea,QB,35.78,399.p.25785
Obi 'Quon Kenobi,1,DeAndre Hopkins,WR,Ari,WR,29.1,399.p.26650
Obi 'Quon Kenobi,1,DK Metcalf,WR,Sea,WR,19.5,399.p.31896
Obi 'Quon Kenobi,1,Joe Mixon,RB,Cin,RB,6.1,399.p.30161
Obi 'Quon Kenobi,1,Devin Singletary,RB,Buf,RB,10.3,399.p.31906
Obi 'Quon Kenobi,1,Mark Andrews,TE,Bal,TE,22.8,399.p.31056
Obi 'Quon Kenobi,1,Marvin Jones Jr.,WR,Det,W/R/T,9.5,399.p.25876
Obi 'Quon Kenobi,1,Tarik Cohen,RB,Chi,W/R/T,6.7,399.p.30232
Obi 'Quon Kenobi,1,J.K. Dobbins,RB,Bal,BN,14.2,399.p.32725
Obi 'Quon Kenobi,1,CeeDee Lamb,WR,Dal,BN,10.9,399.p.32687
Obi 'Quon Kenobi,1,Joe Burrow,QB,Cin,BN,17.32,399.p.32671
Obi 'Quon Kenobi,1,T.J. Hockenson,TE,Det,BN,16.6,399.p.31840
Obi 'Quon Kenobi,1,Allen Lazard,WR,GB,BN,18.2,399.p.31268
Obi 'Quon Kenobi,1,LeSean McCoy,RB,TB,BN,1.2,399.p.9317
Obi 'Quon Kenobi,1,Wil Lutz,K,NO,K,10,399.p.29754
Obi 'Quon Kenobi,1,Dan Bailey,K,Min,BN,4,399.p.25427
Obi 'Quon Kenobi,1,Indianapolis,DEF,Ind,DEF,4,399.p.100011
Obi 'Quon Kenobi,1,San Francisco,DEF,SF,BN,4,399.p.100025
FreshPrinceOfHelaire,1,Lamar Jackson,QB,Bal,QB,30.5,399.p.31002
FreshPrinceOfHelaire,1,Keenan Allen,WR,LAC,WR,7.7,399.p.26699
FreshPrinceOfHelaire,1,Terry McLaurin,WR,Was,WR,11.1,399.p.31908
FreshPrinceOfHelaire,1,Clyde Edwards-Helaire,RB,KC,RB,19.8,399.p.32702
FreshPrinceOfHelaire,1,Austin Ekeler,RB,LAC,RB,9.7,399.p.30423
FreshPrinceOfHelaire,1,Austin Hooper,TE,Cle,TE,3.5,399.p.29315
FreshPrinceOfHelaire,1,Michael Gallup,WR,Dal,W/R/T,8,399.p.31051
FreshPrinceOfHelaire,1,Cole Beasley,WR,Buf,W/R/T,9.8,399.p.26060
FreshPrinceOfHelaire,1,Ronald Jones II,RB,TB,BN,10.2,399.p.31008
FreshPrinceOfHelaire,1,Miles Sanders,RB,Phi,BN,0,399.p.31885
FreshPrinceOfHelaire,1,Courtland Sutton,WR,Den,BN,0,399.p.31010
FreshPrinceOfHelaire,1,Tony Pollard,RB,Dal,BN,5.2,399.p.31960
FreshPrinceOfHelaire,1,Ryan Tannehill,QB,Ten,BN,21.36,399.p.25718
FreshPrinceOfHelaire,1,Damien Harris,RB,NE,BN,0,399.p.31919
FreshPrinceOfHelaire,1,Alexander Mattison,RB,Min,BN,12,399.p.31934
FreshPrinceOfHelaire,1,Jalen Reagor,WR,Phi,BN,6.5,399.p.32691
FreshPrinceOfHelaire,1,Younghoe Koo,K,Atl,K,9,399.p.30426
FreshPrinceOfHelaire,1,New England,DEF,NE,DEF,11,399.p.100017
Khari's Blasingame,1,Deshaun Watson,QB,Hou,QB,22.82,399.p.30125
Khari's Blasingame,1,A.J. Brown,WR,Ten,WR,8.9,399.p.31883
Khari's Blasingame,1,Calvin Ridley,WR,Atl,WR,33.9,399.p.30996
Khari's Blasingame,1,Dalvin Cook,RB,Min,RB,21.8,399.p.30154
Khari's Blasingame,1,Josh Jacobs,RB,LV,RB,35.9,399.p.31856
Khari's Blasingame,1,Hayden Hurst,TE,Atl,TE,6.8,399.p.30995
Khari's Blasingame,1,Will Fuller V,WR,Hou,W/R/T,19.2,399.p.29255
Khari's Blasingame,1,Henry Ruggs III,WR,LV,W/R/T,9.6,399.p.32682
Khari's Blasingame,1,Darius Slayton,WR,NYG,BN,28.2,399.p.32003
Khari's Blasingame,1,Cam Akers,RB,LAR,BN,5.3,399.p.32722
Khari's Blasingame,1,Dak Prescott,QB,Dal,BN,18.64,399.p.29369
Khari's Blasingame,1,Matt Breida,RB,Mia,BN,2.2,399.p.30552
Khari's Blasingame,1,Dallas Goedert,TE,Phi,BN,24.1,399.p.31019
Khari's Blasingame,1,Justin Jefferson,WR,Min,BN,4.6,399.p.32692
Khari's Blasingame,1,Parris Campbell,WR,Ind,BN,14,399.p.31891
Khari's Blasingame,1,Malcolm Brown,RB,LAR,BN,26,399.p.28990
Khari's Blasingame,1,Jake Elliott,K,Phi,K,5,399.p.30266
Khari's Blasingame,1,New Orleans,DEF,NO,DEF,17,399.p.100018
Quaranteam,1,Josh Allen,QB,Buf,QB,30.18,399.p.30977
Quaranteam,1,Davante Adams,WR,GB,WR,41.6,399.p.27581
Quaranteam,1,Allen Robinson II,WR,Chi,WR,12.3,399.p.27589
Quaranteam,1,Alvin Kamara,RB,NO,RB,23.7,399.p.30180
Quaranteam,1,Kenyan Drake,RB,Ari,RB,14.5,399.p.29307
Quaranteam,1,Tyler Higbee,TE,LAR,TE,7,399.p.29344
Quaranteam,1,Melvin Gordon III,RB,Den,W/R/T,15.6,399.p.28403
Quaranteam,1,Diontae Johnson,WR,Pit,W/R/T,9.7,399.p.31898
Quaranteam,1,Hunter Henry,TE,LAC,BN,12.3,399.p.29269
Quaranteam,1,Kareem Hunt,RB,Cle,BN,12.1,399.p.30199
Quaranteam,1,Jordan Howard,RB,Mia,BN,6.7,399.p.29384
Quaranteam,1,Ben Roethlisberger,QB,Pit,BN,25.06,399.p.6770
Quaranteam,1,Anthony Miller,WR,Chi,BN,17.6,399.p.31021
Quaranteam,1,N'Keal Harry,WR,NE,BN,6.9,399.p.31864
Quaranteam,1,Bryan Edwards,WR,LV,BN,1.9,399.p.32751
Quaranteam,1,Justin Tucker,K,Bal,K,9,399.p.26534
Quaranteam,1,Baltimore,DEF,Bal,DEF,15,399.p.100033
Quaranteam,1,Chicago,DEF,Chi,BN,3,399.p.100003
